title,brand,description,stars,reviewsCount,price/currency,price/value,breadCrumbs,asin,url
Kappa Space - Decal Style Skin fits original PS4 Gaming Console,uSkins,"uSkinsTM are self adhering vinyl skins that help prevent scratches and look great doing it. Unlike bulky silicon and plastic covers, uSkins are designed to be thin and very tough. uSkins are a composite of two layers of commercial grade materials. The bottom layer is a soft, flexible vinyl with a special removable adhesive that is easily positioned and applied without air bubbles. The bottom layer print with special UV protected, fade resistant inks that deliver superb photo quality designs in vibrant colors. Finally we bond a professional grade laminate over the entire skin adding a glossy protective finish.",4.5,14.0,$,14.94,"Video Games › PlayStation 4 › Accessories › Faceplates, Protectors & Skins",B00GZD84EA,https://www.amazon.com/dp/B00GZD84EA
Assassins Creed Valhalla Merchandise Eivor Varinsdottir Runes Male Video Game Video Gaming Gamer Collectibles Viking White Wood Framed Poster 14x20,Poster Foundry,,5.0,1.0,$,39.98,Home & Kitchen › Wall Art › Posters & Prints,B09DD4RX9D,https://www.amazon.com/dp/B09DD4RX9D
What Moves Me Gaming Keyboard WASD Desktop PC Gamer Pullover Hoodie,Awesome Gaming PC Merchandise for Men & Women,"A witty computer gaming motif for desktop PC gamers who use the W, A, S, and D keys of their gaming keyboard to move within their video games. It shows the WASD keys with colored keycaps above the phrase ""What Moves Me"". A fun graphic design for PC gaming women, men, teens, boys & girls. This computer geek inside joke shows that you are a powerful and skilled video game lover.",,,,,"Clothing, Shoes & Jewelry › Novelty & More › Clothing › Novelty › Women › Hoodies",B0B425Q3P2,https://www.amazon.com/dp/B0B425Q3P2
"Lumoonosity Alien Neon Sign, Pink and Blue Alien Decorations Neon Lights with On/Off Switch, Cool Alien Light Neon Signs for Bedroom, Gaming Room, Aesthetic Hanging Alien Led Signs for Wall Decor",Lumoonosity,,4.6,2938.0,$,9.99,Tools & Home Improvement › Lighting & Ceiling Fans › Novelty Lighting › Neon Signs,B08T6QNZN4,https://www.amazon.com/dp/B08T6QNZN4
"Gaming Merchandise & Video Game Lover Gifts Funny Gamer Not Swearing Just Words Video Game Throw Pillow, 18x18, Multicolor",Gaming Merchandise & Video Game Lover Gifts,You are a gamer and lover of video games. This funny I'm Not Swearing I'm Just Using My Gaming Words is perfect apparel for men and women who are video game enthusaists. This gaming merchandise or merch with controller on a retro vintage style is perfect for video game lovers that loves to say i paused my game to be here.,,,$,21.99,"Home & Kitchen › Bedding › Decorative Pillows, Inserts & Covers › Throw Pillows",B09SBJ5MJP,https://www.amazon.com/dp/B09SBJ5MJP
"Paladone Xbox Color Change Plastic Water Bottle with Straw, 650 ml, Officially Licensed Merchandise",Paladone,Xbox is a world-famous video game brand owned by Microsoft that has released some incredibly successful games consoles. The Xbox consoles have played host to some of the most popular video games of all time including some Xbox exclusives such as the Halo series. The Xbox products are some of the most loved video game consoles.,4.0,115.0,$,11.99,Home & Kitchen › Kitchen & Dining › Storage & Organization › Thermoses › Insulated Beverage Containers › Thermoses,B09RLZGL43,https://www.amazon.com/dp/B09RLZGL43
Do Not Disturb I'm Gaming Socks Novelty Gamer Socks Funny Christmas Gifts Stocking Stuffers for Teen Boys Kids Men Women,xywlwoer,"You will have fun and surprise by this pair of adorable funny gamer socks. Non-Slip Design:This funny gaming socks have texts printed in non-slip ink funny words,All words and pattern on the bottom are non-slip grip, you can walk around the room in the game socks,It cannot be erased. Funny Game Socks: Wear to work, to play a game,on a date, party,or lounging around the house. Good choice as birthday present, party favor, Xmas present for your family and friends,lovers. Perfect Gifts: These novelty Christmas socks gifts for teenage boys are unique gifts with funny words, perfect for birthdays, valentines day, mother's day, father's day, thanksgiving day, parties, Christmas, White Elephants, and secret Santa gifts. Ideal present for your game lovers- Teenage Boys, Kids, Sons, Girls, Husbands, Boyfriends, Girlfriends, Uncles, Fathers, Dad, Mom, Sister, Men, Women. Easy To Wash: These novelty Christmas gifts socks are machine washable with similar colors,hand washable or other washing ways,you'll love to wear them all the time.These gaming gifts socks are funny and comfortable, and are funny gifts stocking stuffers for men teen boys. If you are allergic to latex, please handle socks carefully. Our provides free and convenient customer service, please contact us first if you have any questions about funny socks.And we offer a lifetime warranty to make sure you could buy gaming socks gag gifts for men women with confidence.",4.7,1263.0,,,"Clothing, Shoes & Jewelry › Novelty & More › Clothing › Novelty › Men › Socks",B089SSBX9G,https://www.amazon.com/dp/B089SSBX9G
"Gamer Gifts - Best Gaming Gifts for Men - Game Room Decor Gift for Boys/Men - Gifts for Gamers - Video Game Lover Gifts - Gifts for Gaming Blanket 50"" x 60""",Punofell,"🧬Material: High-quality polyester.📏Size: 60x50in, that is 152x122cm.🔍Details: Peripheral stitches are staggered and fixed, which can ensure that the stitching in each place is more complete, neat, and tight.📸Occasions: Birthdays, weddings, valentine's day, Christmas, thanksgiving, new year.🥁Uses: Comfortable taking a nap in the office, lying on the sofa with a warm blanket and watching TV. It is also a good choice to be a summer air conditioning blanket and a children's crawling blanket.",4.7,244.0,$,24.99,Home & Kitchen › Bedding › Blankets & Throws › Throws,B0B9B54617,https://www.amazon.com/dp/B0B9B54617
JUMANT Mario Movie Poster - 8x10 - Gamer Room Decor - Gaming Posters for Boys Room Decor - Gaming Room Decor for Boys - Mario Poster Set - Game Room Decor - Mario Room Decor,JUMANT,,4.7,2016.0,$,17.95,Home & Kitchen › Wall Art › Posters & Prints,B0C17KTYSD,https://www.amazon.com/dp/B0C17KTYSD
"Paladone Nintendo NES Cartridge Retro Drink Coasters for Gamers - Set of 8 - Featuring Donkey Kong, Legend of Zelda, Super Mario, and More Classic Games",Paladone,,4.6,6161.0,,,Home & Kitchen › Kitchen & Dining › Dining & Entertaining › Bar Tools & Drinkware › Bar Tools › Coasters,B078YHCXWX,https://www.amazon.com/dp/B078YHCXWX
gaming merchandise PC gamers and Video gamer boys and girls T-Shirt,gaming merchandise for esports gamer men and boys,"I can eat and game at the same time. what are your super powers? Cool print with this Gaming Insider saying. Cool design with a controller and fast food print. for all real PC or console players. Real gamers know this insider, eating and playing on the PC at the same time is no problem for a real gamer. This funny gaming pun is a great gift for all real guys who play video games and love pizza or hamburger or frites.",,,,,"Clothing, Shoes & Jewelry › Novelty & More › Clothing › Novelty › Men › Shirts › T-Shirts",B0979DSHDH,https://www.amazon.com/dp/B0979DSHDH
"Super Mario Warp Pipe Mug Ceramic Coffee Mug Gift for Gamers, Fathers, Coffee Enthusiasts, for Cappuccino, Latte or Hot Tea, 15 Oz, Green",Drtupe,"Recommended as the idea for Christmas gift, Mothers day, Fathers day, Valentine’s day, mugs for coworkers, kids mug, funny mug, unique coffee mugs, novelty coffee mugs. PRINTED ON BOTH SIDES. It doesn’t matter how you hold the mug, this awesome design will always be seen. Satisfaction Guaranteed. Your Satisfaction is our first priority. If you like, you can dress the mug up even more for gifting by placing additional gifts inside, such as stickers, magnets, candies, and chocolates, or coffee grounds and tea bags. Why not give the best? The best gifts are both personal and functional, and that’s why this awesome, Super Mario Mug is a fantastic choice for nearly any occasion. Whether you are treating yourself or giving as a gift to your mom, dad, girlfriend, boyfriend, friend, or work colleague, know that few things can make people happier than holding a cup of hot coffee or tea. They will remember you each time they take a sip from their favorite mug! If you are a fan of the Super Mario anime and gaming series, you will enjoy your morning coffee with this exclusive Super Mario Pipe Mug ceramic coffee mug and profess your love of the Super Mario Bros video game. Specifications: - Material: Ceramics. - Size & weight: - 4.7 x 3.42 x 4.7 inches，15 oz（About 450ml） Package Content: Super Mario Pipe mug x 1. Packing box x 1. Pay attention : Due to manual measurement, please allow 0.5-1cm error. Make sure you don't mind bidding. Since filming techniques / ambient light / display color and other reasons may cause the pictures to be slightly off color, please make the final color prevail in kind. Thank you!",4.7,386.0,$,23.99,Home & Kitchen › Kitchen & Dining › Dining & Entertaining › Novelty › Drinkware › Coffee Mugs,B096F3VYPQ,https://www.amazon.com/dp/B096F3VYPQ
"Exquisite Gaming: Spyro The Dragon - Original Mobile Phone & Gaming Controller Holder, Device Stand, Cable Guys, Licensed Figure",Exquisite Gaming,"SPRYO THE DRAGON - Cable Guys Phone Stand & Controller Holder - Fresh from charging fire at his enemies, it's the hugely popular purple dragon from the 90's. Spyro joins our immensely popular Cable Guys range from the world of video gaming classics. Standing fierce, what better way to charge your phone or controller than with the help of this guy? A Nintendo favorite, Spyro will protect most types of gaming controller, smart phone device or anything else you can fit into his hands. Approx 8"" tall remote control and gaming controller stand / holder. Compatible with most types of smartphones and console controllers, including the next-gen PlayStation 5 DualSense, Xbox Series S/X and all iPhones. It's the perfect squad mate for any bedroom, office, or lounge. Looking great on its own or when holding your controller or mobile. Cableguys offer a collectible assortment of your favorite characters that have so many uses as gaming table accessories, you'll wonder what you did without them!",4.7,1125.0,$,19.99,Video Games › Legacy Systems › Nintendo Systems › Wii U › Accessories › Controllers › Gamepads & Standard Controllers,B07KF2BTV8,https://www.amazon.com/dp/B07KF2BTV8
"Paladone Xbox Icons Light, Dynamic and Standard Lighting Modes, Licensed Xbox Gaming Desk Accessory & Game Room Decor, Xbox Gift for Men",Paladone,,4.7,3746.0,$,29.99,Home & Kitchen › Home Décor Products › Kids' Room Décor › Lamps & Lighting,B08FHXNT8X,https://www.amazon.com/dp/B08FHXNT8X
Halo Light-Up Energy Sword Collectible LED Desktop Lamp | 14 Inches Tall,Ukonic,,4.4,650.0,$,49.99,Tools & Home Improvement › Lighting & Ceiling Fans › Lamps & Shades › Table Lamps,B0921YW7MM,https://www.amazon.com/dp/B0921YW7MM
"Paladone, 500ml, Minecraft Metal Water Bottle | Officially Licensed Gaming Merchandise",Paladone,,4.7,1043.0,$,16.2,Sports & Outdoors › Outdoor Recreation › Camping & Hiking › Hydration & Filtration › Canteens,B09448B8CW,https://www.amazon.com/dp/B09448B8CW
"Keep Out Gamer at Work - Bestylez Funny Gamer Sign For Gaming Room Wall Door Decor - Gift For Teen Boy, Boyfriend 12"" * 8"" (159)",Bestylez,,4.7,322.0,$,9.99,Home & Kitchen › Home Décor Products › Home Décor Accents › Decorative Accessories › Decorative Signs & Plaques,B09MT2HFMS,https://www.amazon.com/dp/B09MT2HFMS
"Fallout Neon Signs for Wall Decor, Fallout Merchandise, LED Sign Gaming Neon Sign Fallout Decor, Fallout Merch Neon Light for Man Cave Bedroom Living Room Game Room, Gift for Boys Girls Christmas",Abooly,,4.8,258.0,$,35.99,Tools & Home Improvement › Lighting & Ceiling Fans › Novelty Lighting › Neon Signs,B0BKP8JG1Y,https://www.amazon.com/dp/B0BKP8JG1Y
"Game Neon Sign Gamepad Shape LED Neon Signs for Gamer Room Wall Bedroom Decor, Gamer Gifts Neon Lights for Boys Teen Gaming Zone Party Decoration",HOYOBEST,,4.6,865.0,$,15.98,Tools & Home Improvement › Lighting & Ceiling Fans › Novelty Lighting › Neon Signs,B09MVQ3YBL,https://www.amazon.com/dp/B09MVQ3YBL
"Exquisite Gaming: Call of Duty: Lt. Simon ""Ghost"" Riley - Original Mobile Phone & Gaming Controller Holder, Device Stand, Cable Guys, Licensed Figure",Power Up Factory,"CALL OF DUTY: LT. SIMON ""GHOST"" RILEY - Cable Guys Phone Stand & Controller Holder - From the world of Call of Duty, it’s member of Task Force 141 Lieutenant Simon “Ghost” Riley having just rescued John Price from The Gulag. Sporting the hauntingly iconic skull balaclava and trusty headset, Ghost is part of our immensely popular Cable Guys range and will hold most types of gaming controller, mobile phone device, or anything else you can fit into his hands. Let's do this. Approx 8.5"" tall remote control and gaming controller stand / holder. Compatible with most types of smartphones and console controllers, including the next-gen PlayStation 5 DualSense, Xbox Series S/X and all iPhones. It's the perfect squad mate for any bedroom, office, or lounge. Looking great on its own or when holding your controller or mobile. Cableguys offer a collectible assortment of your favorite characters that have so many uses as gaming table accessories, you'll wonder what you did without them!",4.8,1213.0,$,22.99,Toys & Games › Toy Figures & Playsets › Action Figures,B075RN69DS,https://www.amazon.com/dp/B075RN69DS
Sodilly I'm Gaming Do Not Disturb Insulated Stainless Steel Tumbler - Laser Engraved Superior Technology - Great For Hot & Cold Beverages - Double Wall Vacuum - No Risk Purchase - Gifts For Gamers,Sodilly,,4.7,394.0,$,16.99,Home & Kitchen › Kitchen & Dining › Dining & Entertaining › Glassware & Drinkware › Tumblers & Water Glasses,B08XSQZ559,https://www.amazon.com/dp/B08XSQZ559
"Gamer Gifts for Teenage Boys, Gaming Room Decoration, Gamer Pillow Cover and Game Socks Gifts Set, 18"" x 18""",OCCdesign,,4.6,612.0,$,12.99,"Home & Kitchen › Bedding › Decorative Pillows, Inserts & Covers › Throw Pillow Covers",B09NVTHWXR,https://www.amazon.com/dp/B09NVTHWXR
"Cute Kirby Stickers, Kawaii Cartoon Gaming Stickers Gift for Kids Teens Adults, 50Pcs Dovipta Vinyl Waterproof Stickers for Laptop Water Bottles Skateboard Guitar Phone Skateboard Scrapbook Snowboard",Dovipta,"Dovipta - A Professional Stickers Store, Providing Cute Stickers and More Surprises Product Features:- Theme: Cute Kirby Stickers- Quantity: 50 pieces no-duplicate stickers- Size: 2-3.5 inches- Material: high-quality vinyl PVC- Our Advantages: Safe and non-toxic, waterproof and sun protection, high-definition printing and clear, removable and leave no residue, stylish design and durable, sufficient quantity for decoration.Q&A:Q1: What kind of stickers will I receive?A1: You will receive all the stickers in the pictures. 50pcs Cute Kirby stickers. No random delivery and no repetition.Q2: How to use the stickers?A2: Uncover adhesive on the back and use directly. These vinyl stickers are easy to stick repeatedly or peel off. More importantly, no residue is left.Satisfactory Service: We believe these wonderful stickers will satisfied you, but if any problem happens or you need any help, kindly contact with us, we will try our best to solve it. So feel free to order this pack of stickers.",4.7,161.0,$,4.99,Electronics › Computers & Accessories › Laptop Accessories › Skins & Decals › Decals,B0BPD86213,https://www.amazon.com/dp/B0BPD86213
"Numskull Back to The Future 3D Lamp Wall Light - Ambient Lighting Gaming Accessory for Bedroom, Home, Study, Office, Work - Official Back to The Future Merchandise",Numskull,Great Scott! We’ve found a totally futuristic lamp that’ll create the perfect ambience for any living space. Transform your living space and give it a totally futuristic ambience with this exclusive lamp!,4.2,268.0,$,25.56,Tools & Home Improvement › Lighting & Ceiling Fans › Lamps & Shades › Desk Lamps,B0961RKHFL,https://www.amazon.com/dp/B0961RKHFL
Nintendo Super Mario Brothers '85 Vintage Stars T-Shirt T-Shirt,Super Mario,"Save the Mushroom Kingdom and have tons of fun along the way with this Nintendo Super Mario T-Shirt! Your favorite cast of video game characters take centerstage as Mario, Luigi, Toad, Yoshi, and the whole gang show their faces on these fun Super Mario Nintendo tees.",4.7,2664.0,,,"Clothing, Shoes & Jewelry › Novelty & More › Clothing › Novelty › Women › Tops & Tees › T-Shirts",B07KVK8452,https://www.amazon.com/dp/B07KVK8452
"Star Neon Sign, Gaming Neon Sign for Mario Game Room Decor, Man Cave, Kids Room,Super Star Gaming Wall Decor Gamer Gifts for Boys, Kids",JIARODEY,,4.6,266.0,$,29.99,Tools & Home Improvement › Lighting & Ceiling Fans › Novelty Lighting › Neon Signs,B0BFLD1CT6,https://www.amazon.com/dp/B0BFLD1CT6
"Exquisite Gaming: Guardians of The Galaxy: Toddler Groot - Original Mobile Phone & Gaming Controller Holder, Device Stand, Cable Guys, Marvel Licensed Figure",Exquisite Gaming,"GUARDIANS OF THE GALAXY: TODDLER GROOT - Cable Guys Phone Stand & Controller Holder - Direct from the Marvel Universe, the charming Toddler Groot joins our hugely popular Cable Guy Range of collectable characters, breaking hearts with his those little marble tear-jerking eyes. As one of our most adorable characters yet, the pint-sized tree Cable Guy is compatible with most types of gaming controller, mobile phone, or anything else you can fit into his little hands. Please be gentle. We are Groot. Approx 8.5"" tall remote control and gaming controller stand / holder. Compatible with most types of smartphones and console controllers, including the next-gen PlayStation 5 DualSense, Xbox Series S/X and all iPhones. It's the perfect squad mate for any bedroom, office, or lounge. Looking great on its own or when holding your controller or mobile.",4.8,756.0,$,24.99,Video Games › Legacy Systems › Nintendo Systems › Nintendo 64 › Accessories,B08KJGJ3S4,https://www.amazon.com/dp/B08KJGJ3S4
Led Dimmable Neon Signs Wall Decorations For Living Room|Bedroom Gamepad Controller Shape Lights Game Room Decor Accessories Cool Teen Boys|Girls|Kids Gamer Gifts,SOLIDEE,,4.8,1055.0,$,26.99,Tools & Home Improvement › Lighting & Ceiling Fans › Novelty Lighting › Neon Signs,B096PC9SY2,https://www.amazon.com/dp/B096PC9SY2
"Hasbro Gaming Monopoly: The Lord of The Rings Edition Board Game Inspired by The Movie Trilogy, Play as a Member of The Fellowship, for Kids Ages 8 and Up (Amazon Exclusive)",Hasbro Gaming,"In the Monopoly Board Game: The Lord of the Rings Edition players imagine being in Middle-earth as one of the Fellowship. Buy properties to protect the lands from the evil armies of Mordor, and earn money by charging rent and by controlling the Ring of Power. This strategy board game is one of the funnest toys for 8 year old boys and girls and up to do for family game night. Makes one greatesr family gifts for 8 year old boys and girls and up. The Lord of the Rings: The Fellowship of the Ring, The Lord of the Rings: The Two Towers, The Lord of the Rings: The Return of the King and the names of the characters, items, events and places therein are trademarks of The Saul Zaentz Company d/b/a Middle-earth Enterprises under license to New Line Productions, Inc. The Hasbro, Hasbro Gaming, Parker Brothers, and Monopoly names and logos, the distinctive design of the gameboard, the four corner squares, the Mr. Monopoly name and character, as well as each of the distinctive elements of the board and playing pieces are trademarks of Hasbro for its property trading game and game equipment.",4.7,2739.0,$,44.99,Toys & Games › Games & Accessories › Board Games,B08K1BRGHC,https://www.amazon.com/dp/B08K1BRGHC
"Exquisite Gaming: Star Wars: Darth Vader - Original Mobile Phone & Gaming Controller Holder, Device Stand, Cable Guys, Licensed Figure (Multi-colored)",Exquisite Gaming,"STAR WARS: DARTH VADER - Cable Guys Phone Stand & Controller Holder - Direct from serving the Galactic Empire, it is the iconic Star Wars villain, the master Darth Vader. As part of the immensely popular Cable Guys range, Darth is stood in his strikingly iconic black armor, helmet and mask and will protect or anything you can fit into his hands. Be careful, do not fail him. You and Darth will rule the galaxy together. Approx 8.5"" tall remote control and gaming controller stand / holder. Compatible with most types of smartphones and console controllers, including the next-gen PlayStation 5 DualSense, Xbox Series S/X and all iPhones. It's the perfect squad mate for any bedroom, office, or lounge. Looking great on its own or when holding your controller or mobile. Cableguys offer a collectible assortment of your favorite characters that have so many uses as gaming table accessories, you'll wonder what you did without them!",4.6,2629.0,$,22.99,Video Games › Legacy Systems › Xbox Systems › Xbox 360 › Accessories › Controllers › Gamepads & Standard Controllers,B07CHWB1JP,https://www.amazon.com/dp/B07CHWB1JP
Gaming Controller Holder One More Life | Controller Holder Figure | Headphone Stand & Controller | Gaming Accessories For Desk | Gamer Gifts,Grupo Erik,"🎮🎧 CONTROLLER AND HEADSET HOLDER ONE MORE LIFE 🎧🎮  Gameration One More Life gaming controller and headset stand is a remarkable accessory that combines functionality and aesthetics. Designed with the dimensions of 170x270x185 mm, it provides ample space to hold your gaming essentials securely. Crafted from 100% resin, this stand offers durability and a sleek appearance that complements any gaming setup.  Inspired by the captivating world of zombies, it showcases intricate hand-painted motifs that bring an eerie and thrilling ambiance to your gaming environment. The attention to detail in the artwork is evident, with meticulous brush strokes capturing the essence of the zombie theme.  Not only does this stand serve as a visually striking display piece, but it also serves a practical purpose. With designated slots for your gaming controller and headphones, it keeps your valuable accessories organized and easily accessible. The controller slot ensures that your controller is securely held in place, preventing any accidental falls or damage. Meanwhile, the headphone hook provides a convenient storage solution, keeping your headset safe and within reach whenever you need it.  Whether you are an avid gamer or simply appreciate the artistry of gaming accessories, Gameration gaming controller and headset stand is a perfect addition to your gaming setup. Its combination of functional design, durable construction, and captivating zombie-themed artwork sets it apart from traditional stands. Elevate your gaming experience with this exceptional accessory that adds both style and organization to your gaming space.",4.8,519.0,$,39.9,Video Games › PlayStation 4 › Accessories › Controllers › Gamepads & Standard Controllers,B0C813CQ2Y,https://www.amazon.com/dp/B0C813CQ2Y
"ASUS WiFi 6 Router (RT-AX57) - Dual Band AX3000 WiFi Router, Gaming & Streaming, AiMesh Compatible, Included Lifetime Internet Security, Parental Control, MU-MIMO, OFDMA",ASUS,"The ASUS RT-AX57 is a dual-band Wi-Fi router that provides 160MHz bandwidth. With up to 4X higher network capacity, it can handle more streaming, gaming, and smart home devices simultaneously. The more efficient transmission scheduling can also greatly extend the battery life of your IoT gadgets and reduce network congestion.",4.4,4754.0,$,95.7,Electronics › Computers & Accessories › Networking Products › Routers,B0BTTZVVNC,https://www.amazon.com/dp/B0BTTZVVNC
"Exquisite Gaming: Halo: Master Chief - Mobile Phone & Gaming Controller Holder, Device Stand, Cable Guys, Xbox Licensed Figure, Green",Exquisite Gaming,"HALO MASTER CHIEF - Cable Guys Phone Stand & Controller Holder - Master Chief is here! Poised in his up to date, green armor and helmet, complete with his post-battle scorch marks, despite a near-miss from a nuclear explosion, this supersoldier Cable Guy will protect and hold anything which you can fit onto his hands. As the salvation of the human race, you must protect him. This Spartan II Marine is standing 8"" tall. Remote control and gaming controller stand / holder. Compatible with most types of smartphones and console controllers, including the next-gen PlayStation 5 DualSense, Xbox Series S/X and all iPhones. It's the perfect squad mate for any bedroom, office, or lounge. Looking great on its own or when holding your controller or mobile. Cableguys offer a collectible assortment of your favorite characters that have so many uses as gaming table accessories, you'll wonder what you did without them!",4.8,1972.0,$,24.99,Cell Phones & Accessories › Accessories › Stands,B08KJHDDRK,https://www.amazon.com/dp/B08KJHDDRK
"Paladone Gameboy Heat Changing Coffee Mug - Gift for Gamers, Nerds, Nintendo Mario Fans, Men, and Retro 90s Game Enthusiasts - 10 Ounces",Paladone,,4.6,7534.0,$,17.99,"Home & Kitchen › Kitchen & Dining › Dining & Entertaining › Glassware & Drinkware › Cups, Mugs, & Saucers › Coffee Cups & Mugs",B06WRVFRJV,https://www.amazon.com/dp/B06WRVFRJV
"Gamer Gifts, Gifts for Gamers, Cool Gamer Gifts for Men Teen Boys Boyfriend, Gaming Gifts, Gamer Gift Ideas, Video Game Gifts, Gamer Girl Gifts, Gifts for Game Lovers Stainless Steel Tumbler 20oz 1Pc",Fusui,,4.7,113.0,$,21.99,Home & Kitchen › Kitchen & Dining › Dining & Entertaining › Glassware & Drinkware › Tumblers & Water Glasses,B0BQVYGPZH,https://www.amazon.com/dp/B0BQVYGPZH
"Do Not Disturb I'm Gaming Socks For Mens Birthday Gifts For Men,Valentines Day Gifts for Boys,Boyfriend,Him,Husband,Dad,Teen",Nucinzua,,4.6,17913.0,,,"Clothing, Shoes & Jewelry › Novelty & More › Clothing › Novelty › Men › Socks",B083G3KMYQ,https://www.amazon.com/dp/B083G3KMYQ
"Exquisite Gaming: Call of Duty: Monkeybomb - Original Mobile Phone & Gaming Controller Holder, Device Stand, Cable Guys, Licensed Figure",Exquisite Gaming,"CALL OF DUTY: MONKEYBOMB Cable Guy phone and controller holder will blow you away! Definitely a Fan Favorite, Monkeybomb Cable Guy phone and controller holder stands (sits actually) 8.5"" tall. Replenished after a Max Ammo power-up in Call of Duty, the explosive Monkey Bomb grenade is ready and waiting. Free from smashing his symbols and hordes of zombies, the destructive Monkey Bomb Cable Guy will hold your gaming controller, smart phone, or anything else you can fit onto his hands. Approx 8.5"" tall remote control and gaming controller stand / holder. Compatible with most types of smartphones and console controllers, including the next-gen PlayStation 5 DualSense, Xbox Series S/X and all iPhones. It's the perfect squad mate for any bedroom, office, or lounge. Looking great on its own or when holding your controller or mobile. Cableguys offer a collectible assortment of your favorite characters that have so many uses as gaming table accessories, you'll wonder what you did without them!",4.8,1258.0,$,24.99,Video Games › Legacy Systems › PlayStation Systems › PlayStation 2 › Accessories,B08KJJFFY8,https://www.amazon.com/dp/B08KJJFFY8
"Paladone Playstation Controller Icons Light with 3 Light Modes - Sound Reactive, Dynamic Phasing, and Standard Mode - Gaming Desk Accessories and Game Room Decor",Paladone,,4.7,34925.0,$,26.99,Tools & Home Improvement › Lighting & Ceiling Fans › Novelty Lighting › Neon Signs,B079CBP6P9,https://www.amazon.com/dp/B079CBP6P9
"Printed Neon Gaming Posters Set of 4 (8”X 10”), Boys Room Decorations for Bedroom,Video Game Wall Art,Gamer, Teen boy bedroom, game room, No Frames",Simimi art,,4.3,503.0,$,4.27,Home & Kitchen › Wall Art › Posters & Prints,B09MQ49C5B,https://www.amazon.com/dp/B09MQ49C5B
"Gamer Neon Sign, Gamepad Shaped LED Neon Sign for Gamer Room Decor, Gaming Neon Sign for Boys Room Decor, Neon Gaming Sign for Gaming Wall Decor, USB Powered Gamer Gifts for Teens, Boys, Kids",Ethereal Lomoer,,4.8,458.0,$,32.99,Tools & Home Improvement › Lighting & Ceiling Fans › Novelty Lighting › Neon Signs,B0BLVC4MXK,https://www.amazon.com/dp/B0BLVC4MXK
Super Bros Toys Illusion Night Light for Kids with Game Sound Effects NightLight Decor Merchandise As Gifts for Kids and Fans (03-MLA),NESIMY,"Press one time, it down for the light to come on it makes a coin ching noise just like in game.  Press it again, It turns off the lights with the game over sound. Press it again, It turns off the lights with the game over sound. As Decorative Light –It can be used as a decorative light in bedroom, child room, living room, bars, shop, cafe shop, hotels, university etc. As Decorative Light –It can be used as a decorative light in bedroom, child room, living room, bars, shop, cafe shop, hotels, university etc. Widely used–Widely used in various environment decorations, improve environmental artistic taste, showing a warm. Widely used–Widely used in various environment decorations, improve environmental artistic taste, showing a warm.",4.4,1171.0,$,20.98,Tools & Home Improvement › Lighting & Ceiling Fans › Wall Lights › Night Lights,B0BYYP8ZPM,https://www.amazon.com/dp/B0BYYP8ZPM
Rainbow Six Siege Merchandise Battle Pass Main Key Art Video Game Cover Video Gaming Gamer R6 Siege Tom Clancy Rainbow Six Seige Wall Art Cool Wall Decor Art Print Poster 24x36,Poster Foundry,,4.8,5.0,$,14.98,Home & Kitchen › Wall Art › Posters & Prints,B09NCK9JD6,https://www.amazon.com/dp/B09NCK9JD6
Xbox Throw Blanket with Game Controller Gift Box - Plush Throw Measures 46 x 60 Inches - Kids Super Soft Special Edition Fleece Gamer Bedding,Jay Franco,"Enjoy the comfort, warmth, and coziness of this Xbox throw blanket all year round! This blanket is ideal for a bedroom, living room, to take in the car for road trips, or to drape over your bedding for a playful sense of décor. Make holiday gift giving simple with the special edition packaging! Its the perfect collector’s item for the gamer in your life! Throw measures 46 x 60 inches. To clean, machine wash cold, and tumble dry on low.",4.8,43.0,$,27.99,Home & Kitchen › Bedding › Kids' Bedding › Blankets & Throws › Throws,B0CMFVN8D3,https://www.amazon.com/dp/B0CMFVN8D3
HoneyJar Doom Can Glass Loot Crate Gaming May 2016 Exclusive,Baniful,Doom can glass exclusive to the May 2016 Loot Crate Gaming subscription box.,4.7,52.0,,,Video Games › PC › Games,B01I2T9JCA,https://www.amazon.com/dp/B01I2T9JCA
Assassins Creed Valhalla Merchandise Male Standard Edition Key Art Video Game Cover Video Gaming Gamer Collectibles Viking Eivor Varinsdottir Cool Wall Decor Art Print Poster 16x24,Poster Foundry,,,,$,12.98,Home & Kitchen › Wall Art › Posters & Prints,B09XLHK4RY,https://www.amazon.com/dp/B09XLHK4RY
"YuanDian Can't Hear You I'm Gaming Night Light, Headset Graphic Video Games Gamer Gift Funny 3D Illusion Lamp 16 Colors Changing Touch & Remote Control for Men Gamers Teenagers and Kids",YuanDian,,4.7,1232.0,$,19.98,Home & Kitchen › Home Décor Products › Kids' Room Décor › Lamps & Lighting,B08X6DVF2V,https://www.amazon.com/dp/B08X6DVF2V
"X Rocker XL Floor Gaming Chair, Use with All Major Gaming Consoles, Mobile, TV, PC, Smart Devices, with Subwoofer, Headrest Mounted Speakers, Foldable",X Rocker,,4.4,8456.0,$,239.99,Home & Kitchen › Furniture › Game & Recreation Room Furniture › Gaming Chairs › Video Game Chairs,B002S7H920,https://www.amazon.com/dp/B002S7H920
